6.51281e-09|-0.00280408
6.5111e-09|-0.00280433
6.5099e-09|-0.00280437
6.50875e-09|-0.0028044
6.50777e-09|-0.00280443
6.5069e-09|-0.00280446
6.50614e-09|-0.00280448
6.50547e-09|-0.0028045
6.50488e-09|-0.00280452
6.50436e-09|-0.00280454
6.5039e-09|-0.00280455
6.5035e-09|-0.00280457
6.50314e-09|-0.00280458
6.50283e-09|-0.00280459
6.50256e-09|-0.0028046
6.50232e-09|-0.0028046
6.5021e-09|-0.00280461
6.50192e-09|-0.00280462
6.50175e-09|-0.00280462
6.50161e-09|-0.00280463
6.50148e-09|-0.00280463
6.50137e-09|-0.00280463
6.50127e-09|-0.00280464
6.50119e-09|-0.00280464
6.50111e-09|-0.00280464
6.50104e-09|-0.00280464
6.50098e-09|-0.00280464
6.50093e-09|-0.00280465
6.50089e-09|-0.00280465
6.50084e-09|-0.00280465
6.50081e-09|-0.00280465
6.50078e-09|-0.00280465
6.50075e-09|-0.00280465
6.50073e-09|-0.00280465
6.49759e-09|-0.00560879
6.46723e-09|-0.0112183
6.37959e-09|-0.019633
6.20158e-09|-0.0308531
5.91227e-09|-0.0442926
5.55689e-09|-0.0577324
5.18914e-09|-0.0711723
4.81789e-09|-0.0846122
4.44309e-09|-0.098052
4.06048e-09|-0.111492
3.66454e-09|-0.124932
3.25129e-09|-0.138371
2.82006e-09|-0.151811
2.37421e-09|-0.165251
1.92039e-09|-0.178691
1.46678e-09|-0.192131
1.02068e-09|-0.205571
5.86373e-10|-0.21901
1.63903e-10|-0.23245
-2.50736e-10|-0.24589
-6.64051e-10|-0.25933
-1.08261e-09|-0.27277
-1.51058e-09|-0.286209
-1.94817e-09|-0.299649
-2.39145e-09|-0.313089
-2.83381e-09|-0.326529
-3.26833e-09|-0.339969
1.5007e-07|-0.352736
-0.000163902|-0.364834
-0.000623045|-0.376257
-0.00148024|-0.386992
-0.00280089|-0.397013
-0.00474892|-0.406899
-0.007299|-0.416605
-0.0103722|-0.426301
-0.014033|-0.435777
-0.0182768|-0.444994
-0.0231375|-0.453831
-0.0285529|-0.462337
-0.0344989|-0.470486
-0.0409511|-0.478244
-0.0478818|-0.48558
-0.0552606|-0.492462
-0.0630554|-0.498863
-0.0712544|-0.504737
-0.0798109|-0.510072
-0.0886915|-0.514844
-0.097861|-0.519031
-0.108396|-0.523167
-0.120322|-0.527338
-0.133088|-0.531454
-0.145821|-0.535639
-0.158553|-0.539858
-0.171297|-0.544072
-0.184055|-0.54827
-0.196814|-0.552455
-0.209574|-0.556636
-0.222334|-0.560822
-0.235094|-0.565024
-0.247849|-0.569241
-0.2606|-0.573472
-0.273351|-0.577706
-0.286104|-0.581941
-0.298859|-0.586173
-0.311614|-0.590402
-0.32437|-0.59463
-0.337126|-0.598859
-0.349882|-0.603089
-0.362637|-0.607323
-0.375391|-0.611558
-0.388145|-0.615794
-0.400244|-0.619813
-0.411744|-0.623455
-0.423345|-0.626784
-0.435031|-0.629813
-0.448083|-0.632853
-0.461162|-0.635916
-0.474229|-0.63901
-0.487295|-0.642114
-0.500367|-0.645211
-0.513448|-0.648294
-0.52653|-0.651362
-0.539612|-0.654424
-0.552695|-0.657486
-0.565779|-0.660554
-0.578862|-0.663628
-0.591942|-0.666708
-0.605022|-0.66979
-0.618104|-0.67287
-0.631186|-0.675949
-0.644269|-0.679025
-0.657352|-0.682099
-0.670435|-0.685174
-0.683518|-0.688249
-0.696601|-0.691326
-0.709683|-0.694403
-0.722766|-0.697481
-0.735849|-0.700558
-0.748931|-0.703635
-0.762014|-0.706712
-0.775097|-0.709788
-0.78818|-0.712865
-0.801263|-0.715941
-0.814346|-0.719018
-0.827429|-0.722095
-0.840511|-0.725172
-0.853594|-0.728249
-0.866677|-0.731325
-0.87976|-0.734402
-0.892843|-0.737479
-0.905926|-0.740555
-0.919009|-0.743632
-0.932091|-0.746709
-0.945174|-0.749786
-0.958257|-0.752862
-0.97134|-0.755939
-0.984423|-0.759016
-0.997506|-0.762092
-1.01059|-0.765169
-1.02367|-0.768246
-1.03675|-0.771323
-1.04984|-0.774399
-1.06292|-0.777476
-1.076|-0.780553
-1.08909|-0.783629
-1.10217|-0.786706
-1.11525|-0.789783
-1.12833|-0.792859
-1.14142|-0.795936
-1.1545|-0.799013
-1.16758|-0.802089
-1.18067|-0.805166
-1.19375|-0.808243
-1.20683|-0.811319
-1.21991|-0.814396
-1.233|-0.817473
-1.24608|-0.820549
-1.25916|-0.823626
-1.27225|-0.826702
-1.28533|-0.829779
-1.29841|-0.832856
-1.31149|-0.835932
-1.32458|-0.839009
-1.33766|-0.842086
-1.35074|-0.845162
-1.36383|-0.848239
-1.37691|-0.851315
-1.38999|-0.854392
-1.40307|-0.857469
-1.41616|-0.860545
-1.42924|-0.863622
-1.44232|-0.866698
-1.45541|-0.869775
-1.46849|-0.872852
-1.48157|-0.875928
-1.49465|-0.879005
-1.50774|-0.882081
-1.52082|-0.885158
-1.5339|-0.888234
-1.54699|-0.891311
-1.56007|-0.894388
-1.57315|-0.897464
-1.58624|-0.900541
-1.59932|-0.903617
-1.6124|-0.906694
-1.62548|-0.90977
-1.63857|-0.912847
-1.65165|-0.915923
-1.66473|-0.919
-1.67782|-0.922077
-1.6909|-0.925153
-1.70398|-0.92823
-1.71706|-0.931306
-1.73015|-0.934383
-1.74323|-0.937459
-1.75631|-0.940536
-1.7694|-0.943612
-1.78248|-0.946689
-1.79556|-0.949765
-1.80864|-0.952842
-1.82173|-0.955918
-1.83481|-0.958995
-1.84789|-0.962071
-1.86098|-0.965148
-1.87406|-0.968224
-1.88714|-0.971301
-1.90022|-0.974377
-1.91331|-0.977454
-1.92639|-0.98053
-1.93947|-0.983607
-1.95256|-0.986683
-1.96564|-0.98976
-1.97872|-0.992836
-1.99181|-0.995913
-2.00489|-0.998989
-2.01797|-1.00207
-2.03105|-1.00514
-2.04414|-1.00822
-2.05722|-1.01129
-2.0703|-1.01437
-2.08339|-1.01745
-2.09647|-1.02052
-2.10955|-1.0236
-2.12263|-1.02668
-2.13572|-1.02975
-2.1488|-1.03283
-2.16188|-1.03591
-2.17497|-1.03898
-2.18805|-1.04206
-2.20113|-1.04514
-2.21421|-1.04821
-2.2273|-1.05129
